production_budget,worldwide_gross,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,budget,imdb_score
40000000.0,12624471.0,2002.0,2.35,93.0,4123.0,40000000.0,4.5
40000000.0,16172200.0,2001.0,2.35,84.0,1149.0,40000000.0,5.8
40000000.0,88069880.0,2013.0,1.85,126.0,12286.0,39200000.0,7.0
40000000.0,32030610.0,2007.0,2.35,107.0,11623.0,26000000.0,7.3
40000000.0,915840.0,2008.0,1.85,94.0,2449.0,40000000.0,4.4
40000000.0,7729552.0,2007.0,2.35,101.0,504.0,25000000.0,6.9
40000000.0,20722450.0,2006.0,2.35,93.0,15638.0,40000000.0,5.1
40000000.0,119627047.0,2008.0,2.35,150.0,2172.0,553632000.0,7.4
40000000.0,463730.0,2004.0,1.85,93.0,5240.0,53296153.115867846,5.7
40000000.0,38899792.0,2007.0,2.35,113.0,6267.0,40000000.0,7.1
39000000.0,102332135.0,2009.0,2.35,107.0,568.0,39000000.0,7.1
39000000.0,69538833.0,2007.0,1.85,102.0,1930.0,53296153.115867846,5.6
39000000.0,81150788.0,2012.0,1.85,87.0,4774.0,39000000.0,7.0
39000000.0,40319440.0,2005.0,2.35,119.0,2853.0,40000000.0,8.0
39000000.0,6429865.0,2004.0,2.35,110.0,2972.0,39000000.0,5.3
38000000.0,182365114.0,2002.0,2.35,108.0,4251.0,38000000.0,6.1
38000000.0,205298907.0,2009.0,2.35,96.0,22436.0,38000000.0,6.5
38000000.0,119721296.0,2002.0,1.85,100.0,18291.0,38000000.0,5.1
38000000.0,107597242.0,2015.0,1.85,94.0,3552.0,30000000.0,4.4
38000000.0,61894591.0,2012.0,2.35,115.0,216.0,3800000.0,8.3
38000000.0,116809717.0,2011.0,2.35,120.0,36062.0,38000000.0,6.9
38000000.0,73956241.0,1999.0,1.85,146.0,20516.0,38000000.0,7.6
38000000.0,94763758.0,2013.0,2.35,127.0,17551.0,38000000.0,6.4
38000000.0,57753825.0,2001.0,2.35,123.0,2912.0,35000000.0,6.2
38000000.0,50970660.0,2002.0,2.35,115.0,3770.0,38000000.0,5.6
38000000.0,110678636.0,2016.0,2.35,112.0,19974.0,38000000.0,5.2
38000000.0,98230839.0,2013.0,2.35,123.0,37206.0,38000000.0,8.1
38000000.0,29544532.0,2001.0,1.85,102.0,1440.0,38000000.0,5.6
38000000.0,24515990.0,2001.0,1.85,98.0,2765.0,38000000.0,5.5
38000000.0,58394308.0,1999.0,2.35,133.0,42344.0,38000000.0,6.7
38000000.0,17378193.0,1996.0,2.35,118.0,24547.0,38000000.0,6.1
38000000.0,19317765.0,2001.0,2.35,105.0,1265.0,57000000.0,6.2
38000000.0,10229300.0,1996.0,2.35,129.0,16237.0,38000000.0,6.6
38000000.0,17830244.0,2008.0,2.35,90.0,15494.0,55000000.0,6.5
38000000.0,6504442.0,1997.0,2.35,118.0,74.0,37000000.0,6.4
38000000.0,623374.0,2001.0,2.35,110.0,2120.0,38000000.0,5.2
37500000.0,120925697.0,2012.0,2.35,110.0,13396.0,40000000.0,5.7
37500000.0,58792011.0,2012.0,1.85,144.0,427.0,32000000.0,7.1
37500000.0,9813309.0,2008.0,2.35,130.0,5162.0,40000000.0,7.3
37000000.0,267816276.0,2013.0,2.35,118.0,3425.0,37000000.0,7.0
37000000.0,173567581.0,2015.0,2.35,133.0,15106.0,35000000.0,7.7
37000000.0,152566881.0,2010.0,2.35,150.0,14296.0,37000000.0,7.6
37000000.0,168167798.0,2008.0,1.85,96.0,36093.0,37000000.0,7.0
37000000.0,101857425.0,2008.0,2.35,96.0,18178.0,37000000.0,6.0
37000000.0,99595932.0,2016.0,2.35,110.0,4882.0,38000000.0,6.1
37000000.0,55909910.0,2010.0,2.35,107.0,14483.0,37000000.0,5.6
37000000.0,97143987.0,2011.0,2.35,114.0,19904.0,37000000.0,6.0
37000000.0,67029956.0,2008.0,2.35,81.0,2268.0,37000000.0,4.5
37000000.0,48446802.0,1999.0,2.35,188.0,1906.0,37000000.0,8.0
37000000.0,24935799.0,2015.0,1.85,105.0,44037.0,37000000.0,5.4
37000000.0,24935799.0,2015.0,1.85,105.0,44037.0,37000000.0,5.4
36000000.0,102226631.0,2002.0,1.85,116.0,20970.0,36000000.0,7.0
36000000.0,117448157.0,1999.0,1.85,93.0,2986.0,65000000.0,6.3
36000000.0,65967750.0,2010.0,1.85,101.0,1272.0,36000000.0,6.4
36000000.0,50159144.0,1997.0,2.35,93.0,1874.0,36000000.0,6.9
36000000.0,57824533.0,2014.0,1.85,107.0,13904.0,36000000.0,6.4
36000000.0,43797731.0,2003.0,2.35,109.0,16611.0,36000000.0,6.1
36000000.0,23360779.0,2000.0,2.35,124.0,10838.0,34000000.0,5.7
36000000.0,14378353.0,1999.0,2.35,127.0,2393.0,36000000.0,6.8
36000000.0,13052741.0,1996.0,1.85,130.0,3968.0,36000000.0,6.7
36000000.0,12532777.0,1997.0,2.35,106.0,1942.0,36000000.0,7.8
36000000.0,2954405.0,2000.0,1.85,95.0,2928.0,36000000.0,5.3
36000000.0,156835197.0,2015.0,2.35,105.0,615.0,36000000.0,7.2
36000000.0,4020990.0,2011.0,2.35,102.0,3497.0,36000000.0,5.9
35200000.0,38283765.0,2003.0,1.85,95.0,4537.0,35200000.0,5.4
35000000.0,310332636.0,1999.0,2.35,95.0,47203.0,33000000.0,6.6
35000000.0,252276928.0,2010.0,2.35,110.0,25964.0,38000000.0,7.7
35000000.0,175361578.0,2013.0,2.35,120.0,5826.0,35000000.0,5.7
35000000.0,326073155.0,2006.0,2.35,109.0,23923.0,35000000.0,6.8
35000000.0,212417601.0,2011.0,2.35,106.0,18669.0,35000000.0,6.9
35000000.0,197692062.0,2001.0,1.85,88.0,4499.0,35000000.0,5.4
35000000.0,140561831.0,2015.0,2.35,129.0,1450.0,35000000.0,6.3
35000000.0,114962525.0,2013.0,2.35,125.0,19809.0,35000000.0,7.5
35000000.0,157852532.0,2008.0,2.35,123.0,25661.0,35000000.0,6.8
35000000.0,218535708.0,2008.0,2.35,101.0,1026.0,35000000.0,6.1
35000000.0,231716374.0,1996.0,1.85,162.0,15912.0,27000000.0,7.4
35000000.0,102115888.0,2005.0,1.85,105.0,2689.0,35000000.0,5.9
35000000.0,90221182.0,2012.0,2.35,134.0,1050.0,35000000.0,6.2
35000000.0,126204977.0,1997.0,2.35,138.0,19129.0,35000000.0,8.3
35000000.0,83109359.0,2005.0,2.35,100.0,2968.0,35000000.0,6.2
35000000.0,83226569.0,1997.0,1.85,90.0,23504.0,35000000.0,6.3
35000000.0,85911226.0,2000.0,2.35,109.0,2474.0,33000000.0,6.3
35000000.0,65063726.0,2006.0,1.85,75.0,13125.0,33000000.0,5.6
35000000.0,60376247.0,2010.0,2.35,123.0,2259.0,35000000.0,7.2
35000000.0,56968169.0,1998.0,1.85,132.0,29265.0,35000000.0,6.4
35000000.0,146595891.0,2011.0,2.35,109.0,20956.0,35000000.0,6.6
35000000.0,104444374.0,2016.0,2.35,92.0,17860.0,35000000.0,6.0
35000000.0,53293628.0,2003.0,1.85,109.0,4231.0,35000000.0,6.9
35000000.0,95104304.0,2009.0,1.85,88.0,53370.0,35000000.0,5.4
35000000.0,89102315.0,2009.0,2.35,92.0,2184.0,35000000.0,6.6
35000000.0,58894863.0,2005.0,2.35,98.0,4879.0,30000000.0,5.9
35000000.0,70187088.0,2007.0,2.35,91.0,52566.0,35000000.0,5.3
35000000.0,65303052.0,1997.0,2.35,147.0,56014.0,35000000.0,7.8
35000000.0,85761789.0,2008.0,2.35,103.0,16249.0,35000000.0,5.4
35000000.0,103787401.0,2002.0,1.85,100.0,17902.0,33000000.0,6.7
35000000.0,77392139.0,2004.0,1.85,104.0,41701.0,35000000.0,6.2
35000000.0,65084116.0,2011.0,1.85,112.0,2371.0,35000000.0,5.9
35000000.0,46309644.0,2006.0,2.35,101.0,966.0,30000000.0,6.8
35000000.0,165103952.0,2011.0,2.35,109.0,34011.0,40000000.0,6.7
35000000.0,75281179.0,2010.0,2.35,104.0,3356.0,35000000.0,5.3
35000000.0,84606030.0,2011.0,2.35,137.0,36258.0,35000000.0,6.6
35000000.0,45680201.0,2015.0,2.35,87.0,1679.0,35000000.0,5.1
35000000.0,50359876.0,2015.0,2.35,123.0,13371.0,35000000.0,7.1
35000000.0,115476509.0,2004.0,1.85,98.0,28027.0,27000000.0,7.3
35000000.0,33422806.0,2001.0,2.35,95.0,2643.0,50000000.0,4.8
35000000.0,111854182.0,2002.0,1.85,150.0,1075.0,35000000.0,8.5
35000000.0,68712365.0,2001.0,2.35,122.0,41636.0,35000000.0,6.8
35000000.0,68712365.0,2001.0,2.35,122.0,41636.0,35000000.0,6.8
35000000.0,77220596.0,2008.0,2.35,112.0,3185.0,35000000.0,6.2
35000000.0,30307804.0,2002.0,2.35,101.0,3001.0,35000000.0,5.2
35000000.0,97799865.0,2010.0,2.35,109.0,855.0,35000000.0,6.1
35000000.0,52649951.0,2008.0,2.35,101.0,3612.0,35000000.0,6.2
35000000.0,86648359.0,2011.0,2.35,106.0,561.0,35000000.0,5.0
35000000.0,73026302.0,2008.0,1.85,82.0,3266.0,35000000.0,4.5
35000000.0,26613620.0,1999.0,2.35,112.0,5709.0,35000000.0,6.6
35000000.0,35426759.0,2012.0,2.35,101.0,2471.0,35000000.0,5.1
35000000.0,37066129.0,2004.0,2.35,102.0,3592.0,35000000.0,6.2
35000000.0,25078937.0,1997.0,1.85,155.0,19689.0,30000000.0,6.6
35000000.0,22913677.0,2004.0,1.85,96.0,17292.0,35000000.0,6.3
35000000.0,31393201.0,2012.0,2.35,91.0,24669.0,35000000.0,6.5
35000000.0,34480045.0,2013.0,2.35,109.0,2073.0,35000000.0,6.2
35000000.0,64188387.0,2005.0,1.85,76.0,1908.0,35000000.0,5.6
35000000.0,33422485.0,2000.0,2.35,107.0,22974.0,55000000.0,7.4
35000000.0,20606053.0,2007.0,2.35,120.0,1082.0,35000000.0,6.7
35000000.0,29882645.0,2002.0,2.35,125.0,3142.0,35000000.0,6.5
35000000.0,39340177.0,2010.0,1.85,92.0,6327.0,35000000.0,3.8
35000000.0,61721826.0,2011.0,1.85,139.0,13021.0,32000000.0,6.7
35000000.0,13264986.0,2001.0,1.85,94.0,1668.0,35000000.0,6.0
35000000.0,24405825.0,2001.0,2.35,111.0,19805.0,35000000.0,6.8
35000000.0,31878891.0,2009.0,2.35,100.0,5890.0,35000000.0,7.3
35000000.0,18376443.0,2014.0,1.85,109.0,1458.0,35000000.0,5.7
35000000.0,18376443.0,2014.0,1.85,109.0,1458.0,35000000.0,5.7
35000000.0,10319915.0,1998.0,2.35,91.0,1352.0,35000000.0,4.8
35000000.0,12254746.0,2009.0,2.35,101.0,1947.0,35000000.0,5.5
35000000.0,12819501.0,2015.0,2.35,91.0,1564.0,35000000.0,5.4
35000000.0,15461638.0,2006.0,1.85,96.0,24640.0,35000000.0,7.3
35000000.0,61173364.0,2015.0,2.35,123.0,23031.0,35000000.0,7.4
35000000.0,27480015.0,2013.0,2.35,141.0,301.0,35000000.0,7.1
35000000.0,10157534.0,2008.0,2.35,103.0,6563.0,35000000.0,6.0
35000000.0,42064105.0,2006.0,2.35,117.0,3611.0,35000000.0,6.9
35000000.0,16830252.0,2002.0,1.85,114.0,1005.0,35000000.0,6.3
35000000.0,6448817.0,1997.0,2.35,101.0,1993.0,35000000.0,4.6
35000000.0,2221994.0,1997.0,2.35,121.0,3125.0,35000000.0,6.4
35000000.0,2000000.0,2012.0,2.35,105.0,23122.0,35000000.0,5.7
35000000.0,630779.0,1999.0,2.35,148.0,5.0,35000000.0,6.8
35000000.0,17967746.0,2012.0,2.35,96.0,14978.0,35000000.0,5.5
34800000.0,62831715.0,2011.0,2.35,89.0,843.0,30000000.0,4.9
34000000.0,348319861.0,2014.0,2.35,113.0,1783.0,34000000.0,6.8
34000000.0,63802928.0,2015.0,2.35,128.0,3386.0,34000000.0,7.1
34000000.0,11263966.0,1999.0,2.35,102.0,1274.0,34000000.0,5.2
34000000.0,10672566.0,1999.0,1.85,109.0,52621.0,34000000.0,5.3
34000000.0,10672566.0,1999.0,1.85,109.0,52621.0,34000000.0,5.3
34000000.0,6543194.0,2000.0,2.35,114.0,1778.0,34000000.0,5.6
34000000.0,10392666.0,2013.0,2.35,85.0,369.0,34000000.0,6.3
33000000.0,173559438.0,2000.0,1.85,99.0,1790.0,30000000.0,5.1
33000000.0,79958599.0,2001.0,2.35,101.0,5942.0,33000000.0,5.5
33000000.0,165552290.0,2012.0,2.35,99.0,4863.0,33000000.0,6.5
33000000.0,54533774.0,2004.0,2.35,140.0,2114.0,33000000.0,6.5
33000000.0,41495213.0,2012.0,2.35,94.0,27759.0,30000000.0,6.5
33000000.0,21621188.0,2008.0,2.35,113.0,391.0,30000000.0,6.0
33000000.0,8408835.0,1999.0,2.35,124.0,13093.0,38000000.0,6.0
33000000.0,27610873.0,2005.0,2.35,118.0,2859.0,10000000.0,6.8
33000000.0,357687.0,2013.0,2.35,105.0,1843.0,33000000.0,7.1
32500000.0,113019290.0,2008.0,1.85,124.0,14504.0,32000000.0,7.6
32500000.0,48425971.0,2013.0,2.35,89.0,74181.0,35000000.0,5.6
32500000.0,24159934.0,2012.0,1.85,98.0,4151.0,53296153.115867846,5.6
32000000.0,220236410.0,2003.0,1.85,97.0,43354.0,33000000.0,6.9
32000000.0,152036382.0,1996.0,2.35,123.0,5975.0,32000000.0,6.4
32000000.0,126539117.0,2013.0,2.35,107.0,38751.0,32000000.0,6.7
32000000.0,116898028.0,2002.0,1.85,99.0,2916.0,35000000.0,5.1
32000000.0,99296462.0,2006.0,1.85,92.0,1729.0,32000000.0,5.7
32000000.0,70587268.0,2010.0,2.35,107.0,31529.0,20000000.0,6.2
32000000.0,140428499.0,2011.0,1.85,93.0,16034.0,32000000.0,7.5
32000000.0,89441732.0,1999.0,2.35,103.0,3004.0,29000000.0,6.2
32000000.0,82339483.0,2000.0,2.35,129.0,36069.0,32000000.0,7.2
32000000.0,82332450.0,2011.0,2.35,113.0,3500.0,32000000.0,4.4
32000000.0,77593167.0,2007.0,2.35,98.0,10938.0,32000000.0,6.4
32000000.0,39498360.0,2005.0,2.35,98.0,1400.0,32000000.0,6.9
32000000.0,61477797.0,2005.0,1.85,96.0,12754.0,32000000.0,7.5
32000000.0,27392609.0,2013.0,2.35,100.0,32094.0,30000000.0,5.9
32000000.0,29948322.0,2004.0,2.35,90.0,961.0,28000000.0,5.9
32000000.0,43603990.0,2010.0,2.35,102.0,2961.0,32000000.0,6.3
32000000.0,16640210.0,1999.0,2.35,121.0,13040.0,55000000.0,6.8
32000000.0,18195238.0,2010.0,2.35,119.0,2925.0,32000000.0,6.3
32000000.0,4357406.0,1996.0,1.85,110.0,3864.0,30000000.0,5.3
32000000.0,3588602.0,1997.0,1.33,75.0,7394.0,32000000.0,6.9
32000000.0,2899970.0,1999.0,2.35,132.0,16878.0,32000000.0,6.9
32000000.0,1308696.0,2006.0,1.66,105.0,2355.0,32000000.0,6.1
31500000.0,35643433.0,2016.0,2.35,113.0,10910.0,31500000.0,6.3
31000000.0,160558438.0,2012.0,2.35,138.0,20952.0,31000000.0,7.3
31000000.0,164350409.0,2014.0,1.37,99.0,15082.0,25000000.0,8.1
31000000.0,100655892.0,2015.0,2.35,99.0,40312.0,31000000.0,6.1
31000000.0,68079671.0,2000.0,2.35,118.0,4045.0,31000000.0,7.3
31000000.0,30885781.0,2001.0,2.35,101.0,13811.0,31000000.0,6.9
31000000.0,15826984.0,2010.0,1.85,106.0,17560.0,31000000.0,6.5
30000000.0,306776732.0,2002.0,1.85,113.0,813.0,45000000.0,7.2
30000000.0,228641283.0,1999.0,1.85,93.0,26760.0,34200000.0,6.4
30000000.0,286500000.0,2001.0,1.85,108.0,7872.0,30000000.0,6.4
30000000.0,197618160.0,2012.0,2.35,104.0,18322.0,30000000.0,6.8
30000000.0,177025498.0,2013.0,1.85,132.0,20035.0,30000000.0,7.2
30000000.0,136706683.0,2000.0,2.35,120.0,54877.0,30000000.0,7.8
30000000.0,212453431.0,2009.0,1.85,112.0,2639.0,30000000.0,8.0
30000000.0,167791704.0,2004.0,2.35,92.0,4730.0,20000000.0,6.7
30000000.0,167791704.0,2004.0,2.35,92.0,4730.0,20000000.0,6.7
30000000.0,165334774.0,2001.0,1.85,111.0,13645.0,37000000.0,6.2
30000000.0,176885658.0,1999.0,1.85,103.0,24333.0,30000000.0,6.7
30000000.0,181489203.0,1996.0,1.85,103.0,3143.0,26000000.0,6.2
30000000.0,232016402.0,2004.0,2.35,132.0,28830.0,30000000.0,8.1
30000000.0,156822020.0,2003.0,2.35,138.0,1942.0,25000000.0,8.0
30000000.0,142051255.0,2004.0,1.85,87.0,20097.0,30000000.0,7.0
30000000.0,166842739.0,2009.0,1.85,108.0,35209.0,25000000.0,7.4
30000000.0,116117340.0,2004.0,2.35,123.0,34495.0,29000000.0,7.9
30000000.0,169173206.0,2009.0,1.85,102.0,4516.0,30000000.0,4.2
30000000.0,160247805.0,2008.0,2.35,111.0,2978.0,30000000.0,6.1
30000000.0,103284813.0,2000.0,1.85,78.0,4527.0,30000000.0,6.1
30000000.0,92494381.0,2005.0,2.35,109.0,2740.0,45000000.0,6.9
30000000.0,170466405.0,2012.0,2.35,119.0,37387.0,30000000.0,7.4
30000000.0,115121608.0,2013.0,2.35,98.0,337.0,35000000.0,6.9
30000000.0,107054484.0,2002.0,1.85,125.0,1556.0,30000000.0,7.2
30000000.0,122529966.0,2014.0,1.85,85.0,18795.0,42000000.0,5.8
30000000.0,71172251.0,2001.0,1.85,87.0,2911.0,30000000.0,5.4
30000000.0,133085295.0,2012.0,2.35,100.0,19420.0,30000000.0,6.3
30000000.0,105173042.0,2008.0,1.85,118.0,16758.0,30000000.0,7.2
30000000.0,64170447.0,2008.0,1.85,99.0,6930.0,30000000.0,6.0
30000000.0,81529000.0,1998.0,1.85,114.0,2860.0,30000000.0,5.9
30000000.0,115150424.0,2009.0,1.85,89.0,13794.0,30000000.0,5.4
30000000.0,65121280.0,2004.0,2.35,95.0,1266.0,19000000.0,5.9
30000000.0,96439723.0,2004.0,1.85,98.0,6742.0,37000000.0,6.1
30000000.0,162942835.0,2011.0,1.85,94.0,1289.0,17000000.0,7.7
30000000.0,197593152.0,2005.0,1.85,85.0,1145.0,30000000.0,7.5
30000000.0,155769678.0,2007.0,1.85,126.0,18726.0,30000000.0,7.1
30000000.0,114770654.0,2005.0,1.85,77.0,60683.0,40000000.0,7.4
30000000.0,82148538.0,2010.0,2.35,105.0,1026.0,30000000.0,6.5
30000000.0,83282296.0,2001.0,2.35,124.0,43453.0,30000000.0,7.6
30000000.0,52880016.0,1999.0,2.35,131.0,19815.0,55000000.0,6.1
30000000.0,88725208.0,2015.0,2.35,124.0,16881.0,30000000.0,7.5
30000000.0,62432423.0,2002.0,1.85,99.0,3679.0,30000000.0,5.1
30000000.0,129779728.0,2007.0,1.85,123.0,20499.0,30000000.0,7.8
30000000.0,89955540.0,2005.0,1.85,102.0,2910.0,53296153.115867846,5.2
30000000.0,78571737.0,2015.0,2.39,121.0,1467.0,30000000.0,7.6
30000000.0,54052249.0,2012.0,1.85,92.0,6137.0,53296153.115867846,5.1
30000000.0,42799060.0,2006.0,2.35,118.0,2577.0,53296153.115867846,7.2
30000000.0,69057415.0,2015.0,2.35,112.0,15327.0,25000000.0,7.2
30000000.0,165889117.0,2010.0,1.85,107.0,4059.0,30000000.0,6.2
30000000.0,91388487.0,2009.0,2.35,99.0,5642.0,30000000.0,6.6
30000000.0,70768144.0,2012.0,2.35,95.0,29551.0,30000000.0,7.0
30000000.0,47902566.0,2003.0,1.85,111.0,9638.0,30000000.0,7.6
30000000.0,53572822.0,2006.0,1.85,113.0,8362.0,38000000.0,7.6
30000000.0,51618420.0,2002.0,1.85,104.0,1165.0,30000000.0,5.6
30000000.0,80276156.0,2007.0,2.35,113.0,814.0,32000000.0,6.6
30000000.0,41457834.0,2006.0,2.35,125.0,15811.0,30000000.0,6.9
30000000.0,84646831.0,2008.0,1.85,86.0,3854.0,30000000.0,2.7
30000000.0,51327406.0,1997.0,1.85,95.0,2266.0,30000000.0,3.7
30000000.0,61449135.0,2011.0,2.35,98.0,16827.0,30000000.0,6.1
30000000.0,65390493.0,2006.0,1.85,118.0,3797.0,30000000.0,6.7
30000000.0,102716321.0,2010.0,1.85,112.0,31278.0,30000000.0,6.7
30000000.0,46225326.0,2015.0,2.35,118.0,3384.0,20000000.0,7.0
30000000.0,38462071.0,2001.0,1.85,94.0,3664.0,45000000.0,5.5
30000000.0,48559999.0,2009.0,1.85,79.0,1594.0,30000000.0,7.1
30000000.0,87956618.0,2014.0,2.35,118.0,5697.0,30000000.0,6.2
30000000.0,33315804.0,2014.0,1.85,139.0,2060.0,30000000.0,6.9
30000000.0,61623819.0,2012.0,1.85,131.0,3479.0,30000000.0,6.2
30000000.0,29356757.0,2004.0,1.85,111.0,3239.0,53296153.115867846,5.9
30000000.0,50145607.0,2011.0,1.85,63.0,1002.0,30000000.0,7.3
30000000.0,29203383.0,1998.0,1.85,108.0,1023.0,30000000.0,6.8
30000000.0,26214846.0,2003.0,1.37,85.0,1653.0,19000000.0,3.4
30000000.0,26708196.0,1998.0,1.85,127.0,12785.0,30000000.0,7.0
30000000.0,104283753.0,2011.0,1.85,108.0,3892.0,30000000.0,5.9
30000000.0,60772856.0,2006.0,2.35,95.0,2737.0,30000000.0,5.1
30000000.0,21827296.0,2004.0,1.85,104.0,4462.0,30000000.0,5.5
30000000.0,67255916.0,2010.0,2.35,133.0,11799.0,35000000.0,7.4
30000000.0,21758371.0,2004.0,2.35,105.0,4369.0,35000000.0,5.2
30000000.0,36040895.0,2005.0,2.35,109.0,3148.0,20000000.0,6.3
30000000.0,60512680.0,2013.0,2.35,88.0,5706.0,30000000.0,5.6
30000000.0,19035741.0,1998.0,2.35,96.0,3072.0,30000000.0,6.1
30000000.0,30962112.0,2006.0,1.85,94.0,15271.0,30000000.0,4.4
30000000.0,23676771.0,2005.0,2.35,126.0,20563.0,35000000.0,7.3
30000000.0,36722311.0,2002.0,2.35,99.0,22554.0,30000000.0,5.4
30000000.0,19892205.0,1996.0,1.85,105.0,6152.0,25000000.0,5.3
30000000.0,26857459.0,2009.0,1.85,104.0,2222.0,26000000.0,5.8
30000000.0,32955399.0,2007.0,2.35,108.0,16722.0,30000000.0,5.9
30000000.0,26323969.0,2004.0,1.85,98.0,18085.0,40000000.0,5.5
30000000.0,43440721.0,2008.0,1.85,130.0,5101.0,30000000.0,6.7
30000000.0,27147991.0,2005.0,2.35,93.0,2178.0,30000000.0,5.1
30000000.0,16910708.0,2004.0,2.35,102.0,23352.0,25000000.0,4.8
30000000.0,15358583.0,2003.0,1.85,96.0,977.0,30000000.0,5.6
30000000.0,21601257.0,2004.0,2.35,114.0,679.0,30000000.0,7.0
30000000.0,21601257.0,2004.0,2.35,114.0,679.0,30000000.0,7.0
30000000.0,26184400.0,2005.0,2.35,150.0,27829.0,30000000.0,6.7
30000000.0,48330757.0,2013.0,2.35,107.0,1643.0,45000000.0,6.4
30000000.0,12017369.0,1999.0,1.85,100.0,22006.0,30000000.0,5.5
30000000.0,11578022.0,1999.0,2.35,100.0,2497.0,30000000.0,4.1
30000000.0,17865209.0,2001.0,2.35,109.0,1297.0,30000000.0,6.1
30000000.0,19599974.0,2013.0,2.35,118.0,4253.0,30000000.0,6.5
30000000.0,23353111.0,2011.0,1.85,86.0,5393.0,30000000.0,4.8
30000000.0,58228460.0,2009.0,2.35,100.0,1100.0,45000000.0,2.7
30000000.0,18535575.0,2005.0,2.35,108.0,11519.0,30000000.0,7.0
30000000.0,64352607.0,2009.0,1.85,123.0,11769.0,40000000.0,6.8
30000000.0,8845575.0,2010.0,2.35,134.0,1873.0,53296153.115867846,7.3
30000000.0,15313631.0,2007.0,2.35,160.0,22516.0,30000000.0,7.5
30000000.0,18765585.0,2004.0,2.35,131.0,16252.0,18000000.0,7.1
30000000.0,6460758.0,2002.0,1.85,109.0,2759.0,25000000.0,6.6
30000000.0,3252550.0,2005.0,1.85,80.0,21519.0,53296153.115867846,4.0
30000000.0,35891257.0,2006.0,2.35,88.0,1518.0,30000000.0,7.0
30000000.0,3721988.0,2011.0,2.35,129.0,19620.0,30000000.0,6.8
30000000.0,7755686.0,2006.0,2.35,87.0,4473.0,21000000.0,4.8
30000000.0,168832.0,2014.0,2.35,110.0,2725.0,24000000.0,2.0
29000000.0,286995378.0,2015.0,1.85,115.0,13159.0,29000000.0,6.5
29000000.0,187707495.0,2005.0,2.39,153.0,1383.0,28000000.0,7.9
29000000.0,77975209.0,2016.0,1.85,99.0,23562.0,29000000.0,5.3
29000000.0,97413527.0,2003.0,1.78,102.0,46186.0,29000000.0,6.4
29000000.0,45336404.0,2000.0,1.85,128.0,5404.0,30000000.0,6.4
29000000.0,54045832.0,1997.0,1.85,89.0,2056.0,29000000.0,5.8
29000000.0,24716190.0,2004.0,1.85,88.0,2567.0,12000000.0,4.9
29000000.0,20146150.0,2002.0,1.85,99.0,4169.0,29000000.0,5.3
29000000.0,33013805.0,2002.0,2.35,113.0,810.0,29000000.0,7.1
29000000.0,10066366.0,2009.0,1.85,120.0,1500.0,30000000.0,6.7
28700000.0,4559569.0,1999.0,2.35,112.0,17873.0,28000000.0,6.9
28500000.0,15452978.0,2005.0,2.35,94.0,5085.0,29000000.0,7.1
28000000.0,201867526.0,2015.0,2.35,167.0,2702.0,28000000.0,7.9
28000000.0,140894685.0,1998.0,1.85,83.0,3438.0,24000000.0,5.9
28000000.0,105159085.0,2001.0,2.35,104.0,17109.0,60000000.0,6.3
28000000.0,94050951.0,2013.0,2.35,115.0,1554.0,28000000.0,6.7
28000000.0,131459870.0,2015.0,2.35,130.0,57308.0,28000000.0,7.8
28000000.0,94500826.0,2008.0,1.85,101.0,3400.0,28000000.0,6.9
28000000.0,101379287.0,2014.0,2.39,81.0,47677.0,28000000.0,6.2
28000000.0,64474705.0,2004.0,2.4,135.0,1845.0,28000000.0,7.5
28000000.0,112914167.0,2013.0,2.35,105.0,35694.0,28000000.0,6.6
28000000.0,94728529.0,2001.0,2.35,103.0,17533.0,35000000.0,5.2
28000000.0,71430876.0,2001.0,2.35,110.0,14609.0,21000000.0,7.6
28000000.0,82183683.0,2003.0,2.35,91.0,3969.0,30000000.0,7.3
28000000.0,77477297.0,2001.0,1.85,82.0,37.0,28000000.0,6.9
28000000.0,97531134.0,2010.0,2.35,117.0,2357.0,30000000.0,7.7
28000000.0,91943956.0,2007.0,2.35,104.0,3497.0,28000000.0,6.3
28000000.0,126549607.0,2005.0,2.35,135.0,1083.0,28000000.0,7.8
28000000.0,40966716.0,2011.0,2.35,83.0,1987.0,28000000.0,6.1
28000000.0,33000377.0,2000.0,2.35,99.0,23344.0,28000000.0,4.9
28000000.0,38959900.0,2014.0,2.35,123.0,1286.0,28000000.0,6.2
28000000.0,63129909.0,2013.0,2.35,103.0,19168.0,28000000.0,6.6
28000000.0,55307857.0,2007.0,1.85,117.0,3681.0,21000000.0,6.9
28000000.0,62108587.0,2014.0,2.35,114.0,15428.0,28000000.0,6.5
28000000.0,46752858.0,2010.0,1.85,94.0,3436.0,28000000.0,5.4
28000000.0,73421224.0,2014.0,2.35,100.0,25387.0,28000000.0,5.7
28000000.0,38159905.0,2006.0,1.85,103.0,3211.0,28000000.0,5.3
28000000.0,31320293.0,2000.0,2.35,97.0,1805.0,28000000.0,4.8
28000000.0,39134983.0,2001.0,1.85,81.0,66.0,160000000.0,8.0
28000000.0,16311335.0,2016.0,2.35,108.0,4710.0,28000000.0,5.8
28000000.0,8891623.0,1999.0,2.35,119.0,2171.0,28000000.0,6.7
28000000.0,8434601.0,2001.0,2.35,98.0,28867.0,28000000.0,4.9
